3900.019  6.669484E-01
3900.069  5.018840E-01
3900.118  5.392370E-01
3900.168  7.496717E-01
3900.218  1.004403E+00
3900.268  1.144301E+00
3900.317  1.154055E+00
3900.367  1.053100E+00
3900.417  8.961409E-01
3900.467  9.164239E-01
3900.517  1.044948E+00
3900.566  1.264995E+00
3900.616  1.528740E+00
3900.666  1.783270E+00
3900.716  1.916663E+00
3900.765  1.966430E+00
3900.815  2.063952E+00
3900.865  2.086415E+00
3900.915  1.981011E+00
3900.964  1.908128E+00
3901.014  1.750085E+00
3901.064  1.539446E+00
3901.114  1.420730E+00
3901.163  1.390544E+00
3901.213  1.535846E+00
3901.263  1.610500E+00
3901.313  1.578975E+00
3901.363  1.430215E+00
3901.412  1.217408E+00
3901.462  1.142768E+00
3901.512  1.276612E+00
3901.562  1.465290E+00
3901.611  1.534024E+00
3901.661  1.454342E+00
3901.711  1.289078E+00
3901.760  1.064912E+00
3901.810  9.100018E-01
3901.860  8.387757E-01
3901.910  9.066061E-01
3901.960  1.038711E+00
3902.010  1.070894E+00
3902.059  1.008223E+00
3902.109  9.263000E-01
3902.159  8.211433E-01
3902.208  7.098029E-01
3902.258  6.319535E-01
3902.308  5.347940E-01
3902.358  4.039356E-01
3902.407  3.043436E-01
3902.457  2.094078E-01
3902.507  1.810689E-01
3902.557  1.987805E-01
3902.607  2.657143E-01
3902.656  3.389305E-01
3902.706  4.321156E-01
3902.756  5.277365E-01
3902.806  6.987267E-01
3902.855  8.684459E-01
3902.905  1.061567E+00
3902.955  1.282542E+00
3903.005  1.439681E+00
3903.054  1.595976E+00
3903.104  1.676557E+00
3903.154  1.725226E+00
3903.204  1.737929E+00
3903.253  1.555102E+00
3903.303  1.265472E+00
3903.353  9.325745E-01
3903.403  7.259178E-01
3903.453  7.066094E-01
3903.502  7.902813E-01
3903.552  9.441195E-01
3903.602  1.176960E+00
3903.652  1.371577E+00
3903.701  1.517334E+00
3903.751  1.699700E+00
3903.801  1.769161E+00
3903.851  1.737838E+00
3903.900  1.752698E+00
3903.950  1.731519E+00
3904.000  1.734609E+00
3904.050  1.655830E+00
3904.099  1.533424E+00
3904.149  1.444579E+00
3904.199  1.228138E+00
3904.249  9.696784E-01
3904.299  8.244365E-01
3904.348  7.295303E-01
3904.398  6.999513E-01
3904.448  7.813714E-01
3904.498  8.695667E-01
3904.547  9.284182E-01
3904.597  9.534018E-01
3904.647  9.565871E-01
3904.697  9.217492E-01
3904.746  7.889142E-01
3904.796  7.049910E-01
3904.846  6.420636E-01
3904.896  5.703294E-01
3904.946  4.580303E-01
3904.995  3.410565E-01
3905.045  2.584560E-01
3905.095  2.597424E-01
3905.145  3.124168E-01
3905.194  3.805987E-01
3905.244  5.246728E-01
3905.294  6.345323E-01
3905.344  6.608213E-01
3905.393  7.183887E-01
3905.443  8.230132E-01
3905.493  9.046965E-01
3905.543  1.052143E+00
3905.592  1.187131E+00
3905.642  1.257230E+00
3905.692  1.168930E+00
3905.742  1.013993E+00
3905.792  8.121054E-01
3905.841  5.650282E-01
3905.891  3.791804E-01
3905.941  2.733268E-01
3905.990  2.300033E-01
3906.040  2.482992E-01
3906.090  3.765052E-01
3906.140  5.384948E-01
3906.189  6.683525E-01
3906.239  7.807205E-01
3906.289  9.203145E-01
3906.339  1.042184E+00
3906.389  1.147002E+00
3906.438  1.212955E+00
3906.488  1.170135E+00
3906.538  1.037123E+00
3906.588  9.291655E-01
3906.637  9.488316E-01
3906.687  1.034061E+00
3906.737  1.131581E+00
3906.787  1.328323E+00
3906.836  1.469832E+00
3906.886  1.482486E+00
3906.936  1.323392E+00
3906.986  1.127103E+00
3907.036  1.064453E+00
3907.085  1.054872E+00
3907.135  1.122017E+00
3907.185  1.185915E+00
3907.235  1.131629E+00
3907.284  1.038374E+00
3907.334  9.728475E-01
3907.384  8.771960E-01
3907.434  7.895072E-01
3907.483  8.438278E-01
3907.533  1.064749E+00
3907.583  1.384103E+00
3907.633  1.628644E+00
3907.682  1.650665E+00
3907.732  1.563324E+00
3907.782  1.415584E+00
3907.832  1.197320E+00
3907.882  1.008586E+00
3907.931  9.353924E-01
3907.981  9.152045E-01
3908.031  1.000198E+00
3908.081  1.135438E+00
3908.130  1.138847E+00
3908.180  1.045032E+00
3908.230  9.345226E-01
3908.280  8.217344E-01
