K1II
3900.009  2.095240E+03
3900.309  1.369757E+03
3900.609  9.238944E+02
3900.909  7.829885E+02
3901.209  8.319409E+02
3901.509  9.277479E+02
3901.809  9.618109E+02
3902.109  8.992217E+02
3902.409  7.681887E+02
3902.709  6.182410E+02
3903.009  5.080328E+02
3903.309  4.945250E+02
3903.609  5.821940E+02
3903.909  7.063009E+02
3904.209  8.002224E+02
3904.509  8.341706E+02
3904.809  7.914863E+02
3905.109  6.812542E+02
3905.409  5.560159E+02
3905.709  4.735030E+02
3906.009  4.512577E+02
3906.309  4.617713E+02
3906.609  4.815925E+02
3906.909  5.266838E+02
3907.209  6.055915E+02
3907.509  6.847587E+02
3907.809  7.336105E+02
3908.109  7.570122E+02
3908.409  7.718246E+02
3908.709  7.959276E+02
3909.009  8.509862E+02
3909.309  9.196914E+02
3909.609  9.345540E+02
3909.909  8.728402E+02
3910.209  7.997275E+02
3910.509  7.686380E+02
3910.809  7.684863E+02
3911.109  7.887861E+02
3911.409  8.339503E+02
3911.709  8.747585E+02
3912.009  8.818592E+02
3912.309  8.889023E+02
3912.609  9.326647E+02
3912.909  9.724089E+02
3913.209  9.518897E+02
3913.509  8.895342E+02
3913.809  8.434070E+02
3914.109  8.289039E+02
3914.409  8.293503E+02
3914.709  8.559649E+02
3915.009  9.146212E+02
3915.309  9.510684E+02
3915.609  9.101595E+02
3915.909  8.106561E+02
3916.209  7.200922E+02
3916.509  6.803468E+02
3916.809  6.775189E+02
3917.109  6.838906E+02
3917.409  7.085358E+02
3917.709  7.690061E+02
3918.009  8.248708E+02
3918.309  8.094973E+02
3918.609  7.296808E+02
3918.909  6.631628E+02
3919.209  6.584581E+02
3919.509  6.863702E+02
3919.809  6.778198E+02
3920.109  5.948345E+02
3920.409  4.746307E+02
3920.709  3.886466E+02
3921.009  3.672343E+02
3921.309  3.929726E+02
3921.609  4.441617E+02
3921.909  5.052128E+02
3922.209  5.461217E+02
3922.509  5.315038E+02
3922.809  4.669771E+02
3923.109  4.168701E+02
3923.409  4.455183E+02
3923.709  5.445210E+02
3924.009  6.433047E+02
3924.309  6.859171E+02
3924.609  6.760162E+02
3924.909  6.482319E+02
3925.209  6.173059E+02
3925.509  5.762428E+02
3925.809  5.304017E+02
3926.109  5.017235E+02
3926.409  5.025487E+02
3926.709  5.208085E+02
3927.009  5.287960E+02
3927.309  5.021549E+02
3927.609  4.362065E+02
3927.909  3.538017E+02
3928.209  2.941344E+02
3928.509  2.790518E+02
3928.809  2.924948E+02
3929.109  3.037966E+02
3929.409  2.983011E+02
3929.709  2.766601E+02
3930.009  2.430997E+02
3930.309  2.070942E+02
3930.609  1.837362E+02
3930.909  1.792115E+02
3931.209  1.830024E+02
3931.509  1.813086E+02
3931.809  1.698517E+02
3932.109  1.514733E+02
3932.409  1.302169E+02
3932.709  1.100484E+02
3933.009  9.499967E+01
3933.309  8.736637E+01
3933.609  8.546465E+01
3933.909  8.519730E+01
3934.209  8.438439E+01
3934.509  8.462160E+01
3934.809  8.957098E+01
3935.109  1.013332E+02
3935.409  1.183021E+02
3935.709  1.373475E+02
3936.009  1.573325E+02
3936.309  1.791989E+02
3936.609  2.029982E+02
3936.909  2.269883E+02
3937.209  2.500220E+02
3937.509  2.727876E+02
3937.809  2.957421E+02
3938.109  3.177816E+02
3938.409  3.400622E+02
3938.709  3.678740E+02
3939.009  4.035212E+02
3939.309  4.419587E+02
3939.609  4.768713E+02
3939.909  5.044207E+02
3940.209  5.199515E+02
3940.509  5.169576E+02
3940.809  4.930972E+02
3941.109  4.594303E+02
3941.409  4.371742E+02
3941.709  4.405239E+02
3942.009  4.673820E+02
3942.309  5.026885E+02
3942.609  5.289705E+02
3942.909  5.347527E+02
3943.209  5.101196E+02
3943.509  4.506982E+02
3943.809  3.745350E+02
3944.109  3.191324E+02
3944.409  3.126734E+02
3944.709  3.487816E+02
3945.009  4.030353E+02
3945.309  4.743438E+02
3945.609  5.774287E+02
3945.909  6.975126E+02
3946.209  7.944483E+02
3946.509  8.440668E+02
3946.809  8.444202E+02
3947.109  8.021071E+02
3947.409  7.336323E+02
3947.709  6.690670E+02
3948.009  6.389957E+02
3948.309  6.426130E+02
3948.609  6.430706E+02
3948.909  6.252042E+02
3949.209  6.323130E+02
3949.509  6.985576E+02
3949.809  7.845969E+02
3950.109  8.415766E+02
3950.409  8.868837E+02
3950.709  9.517719E+02
3951.009  1.009504E+03
3951.309  1.017646E+03
3951.609  9.787700E+02
3951.909  9.108141E+02
3952.209  8.118618E+02
3952.509  6.860349E+02
3952.809  5.736892E+02
3953.109  5.377125E+02
3953.409  6.117690E+02
3953.709  7.646956E+02
3954.009  9.291744E+02
3954.309  1.053949E+03
3954.609  1.116046E+03
3954.909  1.111451E+03
3955.209  1.054370E+03
3955.509  9.737755E+02
3955.809  8.911188E+02
3956.109  7.999271E+02
3956.409  7.004786E+02
3956.709  6.395865E+02
3957.009  6.655878E+02
3957.309  7.573896E+02
3957.609  8.318358E+02
3957.909  8.269149E+02
3958.209  7.717267E+02
3958.509  7.518445E+02
3958.809  8.049827E+02
3959.109  8.872231E+02
3959.409  9.393204E+02
3959.709  9.430828E+02
3960.009  9.095408E+02
3960.309  8.469550E+02
3960.609  7.539492E+02
3960.909  6.289816E+02
3961.209  4.839266E+02
3961.509  3.547747E+02
3961.809  2.852480E+02
3962.109  2.890115E+02
3962.409  3.365005E+02
3962.709  3.843152E+02
3963.009  4.119841E+02
3963.309  4.269124E+02
3963.609  4.394865E+02
3963.909  4.456787E+02
3964.209  4.372993E+02
3964.509  4.181568E+02
3964.809  4.002709E+02
3965.109  3.852231E+02
3965.409  3.619444E+02
3965.709  3.247242E+02
3966.009  2.809478E+02
3966.309  2.417824E+02
3966.609  2.124533E+02
3966.909  1.904438E+02
3967.209  1.701553E+02
3967.509  1.482354E+02
3967.809  1.259088E+02
3968.109  1.071465E+02
3968.409  9.428739E+01
3968.709  8.703391E+01
3969.009  8.539238E+01
3969.309  9.157703E+01
3969.609  1.087305E+02
3969.909  1.367967E+02
3970.209  1.702696E+02
3970.509  2.027226E+02
3970.809  2.320531E+02
3971.109  2.590726E+02
3971.409  2.843683E+02
3971.709  3.075869E+02
3972.009  3.280998E+02
3972.309  3.494416E+02
3972.609  3.782573E+02
3972.909  4.111133E+02
3973.209  4.326620E+02
3973.509  4.372335E+02
3973.809  4.434127E+02
3974.109  4.722375E+02
3974.409  5.169920E+02
3974.709  5.605635E+02
3975.009  6.094761E+02
3975.309  6.749232E+02
3975.609  7.403109E+02
3975.909  7.729359E+02
3976.209  7.546062E+02
3976.509  7.012181E+02
3976.809  6.632178E+02
3977.109  6.913828E+02
3977.409  7.813372E+02
3977.709  8.738928E+02
3978.009  9.220464E+02
3978.309  9.251678E+02
3978.609  9.145403E+02
3978.909  9.301205E+02
3979.209  9.723963E+02
3979.509  1.002729E+03
3979.809  1.025385E+03
3980.109  1.084710E+03
3980.409  1.166785E+03
3980.709  1.202389E+03
3981.009  1.162699E+03
3981.309  1.079307E+03
3981.609  9.886731E+02
3981.909  9.150969E+02
3982.209  8.875530E+02
3982.509  9.176564E+02
3982.809  9.784489E+02
3983.109  1.027276E+03
3983.409  1.033263E+03
3983.709  9.935026E+02
3984.009  9.372504E+02
3984.309  9.131808E+02
3984.609  9.491747E+02
3984.909  1.016407E+03
3985.209  1.068174E+03
3985.509  1.109640E+03
3985.809  1.172602E+03
3986.109  1.228547E+03
3986.409  1.212042E+03
3986.709  1.118085E+03
3987.009  1.013904E+03
3987.309  9.882360E+02
3987.609  1.086555E+03
3987.909  1.262622E+03
3988.209  1.411311E+03
3988.509  1.455711E+03
3988.809  1.401757E+03
3989.109  1.306161E+03
3989.409  1.197676E+03
3989.709  1.063409E+03
3990.009  9.244268E+02
3990.309  8.680587E+02
3990.609  9.539608E+02
3990.909  1.123355E+03
3991.209  1.243342E+03
3991.509  1.242504E+03
3991.809  1.174057E+03
3992.109  1.128847E+03
3992.409  1.135383E+03
3992.709  1.174840E+03
3993.009  1.234977E+03
3993.309  1.299948E+03
3993.609  1.323763E+03
3993.909  1.275165E+03
3994.209  1.196785E+03
3994.509  1.155072E+03
3994.809  1.159428E+03
3995.109  1.179035E+03
3995.409  1.189418E+03
3995.709  1.184977E+03
3996.009  1.170115E+03
3996.309  1.148620E+03
3996.609  1.122913E+03
3996.909  1.092666E+03
3997.209  1.061722E+03
3997.509  1.040905E+03
3997.809  1.033984E+03
3998.109  1.035534E+03
3998.409  1.041089E+03
3998.709  1.054667E+03
3999.009  1.109110E+03
3999.309  1.247219E+03
3999.609  1.441845E+03
3999.909  1.581018E+03
4000.209  1.578135E+03
